imdbID,title,year,genre,genres_list,plot,poster,rating,director,actors,runtime
tt33999453,Sing: Thriller,2024,"Animation, Short, Comedy",Animation|Short|Comedy,"The short film is based on Michael Jackson's hit song ""Thriller"" from his 1982 album of the same name. A theater troupe's ""Thriller"" performance goes awry when partygoers transform into zombie dancers after exposure to a mysteriou...",https://m.media-amazon.com/images/M/MV5BMTRlZTcxMTMtZDBhYS00NjRjLWJmN2YtZjhhYjEzNDA5YTUwXkEyXkFqcGc@._V1_SX300.jpg,6.6,Garth Jennings,"Matthew McConaughey, Tori Kelly, Nick Kroll",11 min
tt15211098,Clue: A Love Thriller,2021,"Crime, Thriller",Crime|Thriller,ROHIT COMPLAINTS AT THE POLICE STATION THAT HIS WIFE PAVITHRA IS KIDNAPPED BY THREE YOUNGSTERS. THE CI STARTS INVESTIGATING THE CASE BUT WAS SHOCKED TO SEE THAT THE CRIMINALS ARE KILLED ONE BY ONE BY AN UNKNOWN PERSON BEFORE HE REACHES THE CRIMINALS. WHO KILLED THESE YOUNGSTERS AND WHAT IS THE REAL STORY FOR THE MURDERS IS THE PLOT OF THE FILM.,https://m.media-amazon.com/images/M/MV5BZjc1YmVjYWMtNjMzOC00YjJlLTliMjItZmU3ZDhiODZiNThiXkEyXkFqcGdeQXVyMTEwOTUyOTg5._V1_SX300.jpg,N/A,Venkateswarlu Karadi,"Bhoomireddy Venkat Reddy, Aishwarya, Zeenat Kapadia",123 min
tt22482764,Thriller 40,2023,"Documentary, Music",Documentary|Music,"Follows the making of Michael Jackson's record-breaking album ""Thriller"".",https://m.media-amazon.com/images/M/MV5BZWIwZWUzNzMtYmY5MS00NmYwLTk5YjMtMTE5NmMyNTIyZDU4XkEyXkFqcGc@._V1_SX300.jpg,7.9,Nelson George,"Michael Jackson, Rick Baker, Steve Barron",90 min
tt7671414,Thriller,2018,"Crime, Drama, Horror",Crime|Drama|Horror,A childhood prank comes back to haunt a clique of South Central Los Angeles teens when their victim returns home during their high-school Homecoming weekend.,https://m.media-amazon.com/images/M/MV5BOTIxNjg1YTYtZjExNi00YWIwLTlmNGMtNjdkODc5NTc4ZmYzXkEyXkFqcGc@._V1_SX300.jpg,3.6,Dallas Jackson,"Jessica Allain, Luke Tennie, Mitchell Edwards",87 min
tt2051999,Shrek: Thriller Night,2011,"Animation, Short, Comedy",Animation|Short|Comedy,"Shrek is bored on Halloween, and wants to have something scary. The power of Thriller gives him more than he bargained for.",https://m.media-amazon.com/images/M/MV5BMjljZTQ0YWYtNGEwNC00ODJmLTgyOTQtZmIyNjI0YzFmNDgzXkEyXkFqcGc@._V1_SX300.jpg,6.2,"Sean Bishop, Gary Trousdale","Michael Gough, Dean Edwards, Holly Fields",6 min
tt0242682,The Making of 'Thriller',1983,"Documentary, Music",Documentary|Music,"From Michael Jackson we take a look behind the ""Thrills"" of Thriller",https://m.media-amazon.com/images/M/MV5BMjM5MDkwMDg5Nl5BMl5BanBnXkFtZTgwMDI2MjkxMzE@._V1_SX300.jpg,8.3,Jerry Kramer,"Michael Jackson, John Landis, Rick Baker, Kelly Kimball",70 min
tt1321817,Clarkson: Thriller,2008,"Documentary, Sport",Documentary|Sport,"Welcome to my all new DVD Thriller, which, as the name suggests, is all about thrills at the wheel. Aston Martin's gentleman thug, the DBS, takes on its rivals from Italy. The lightweight Lamborghini Superleggera battles it out on the track with Ferrari's 430 Scuderia and my test of the best takes me to the breathtaking roads of the Swiss Alps, the no limits German autobahn - and, er, Norfolk.",https://m.media-amazon.com/images/M/MV5BMTM3Mzk1Mjc2M15BMl5BanBnXkFtZTcwNjY2ODc4Mw@@._V1_SX300.jpg,7.7,"Brian Klein, Phil Churchward","Jeremy Clarkson, Jodie Kidd, Ben Collins",78 min
tt1144811,Pornography: A Thriller,2009,"Crime, Horror, Mystery",Crime|Horror|Mystery,"A gay porn star's mysterious disappearance becomes an obsession for both a writer and another adult film star, leading them into dark supernatural corners that were never meant to be explored.",https://m.media-amazon.com/images/M/MV5BMTM3MDkwNDM1OV5BMl5BanBnXkFtZTcwNTI1NDk2Mw@@._V1_SX300.jpg,4.8,David Kittredge,"Matthew Montgomery, Pete Scherer, Jared Grey",113 min
tt0108399,True Romance,1993,"Crime, Drama, Romance",Crime|Drama|Romance,"In Detroit, Clarence Worley goes to the movie theater alone on the day of his birthday to watch some movies. The gorgeous Alabama Whitman accidentally drops her popcorn on Clarence and they watch the movie together. Later they go to a diner for pie, and end up having a one night stand. In the morning, Alabama confesses that she is a call-girl hired to spend the night with him, but she has fallen in love with him. In the morning they get married and Clarence goes to the club where she worked to bring her some clothes. However, her pimp Drexl Spivey and his partner beat up Clarence and he reacts by killing them both. Clarence asks for Alabama's suitcase with her clothes and the other girls mistakenly give another one with cocaine. When Clarence discovers the mistake, he decides to travel with Alabama to the house of his friend, the aspiring actor Dick Ritchie, to sell the drug and travel to Mexico. He visits his father Clifford Worley and gives his address to him. But the Sicilian Mafia is the owner of the drug and a group of killers are sent to hunt down Clarnece and Alabama.",https://m.media-amazon.com/images/M/MV5BYzQ5OGMwMDAtMzcyOS00YTA4LWEwM2MtOTA1MDZjZGEyYmI1XkEyXkFqcGc@._V1_SX300.jpg,7.9,Tony Scott,"Christian Slater, Patricia Arquette, Dennis Hopper",119 min
tt0368222,Romance & Cigarettes,2005,"Comedy, Musical, Romance",Comedy|Musical|Romance,"Nick and Kitty Murder are married middle-aged working class New Yorkers. Kitty catches Nick in an indiscretion when she finds a love poem, extolling the virtues of one specific body part, Nick wrote to his mistress, Tula. The poem is the last straw for Kitty regarding their marriage. Kitty has the support of their three grown daughters - biological or other - her cousin Bo, her pastor and others at the church. They help her with among other things finding and thus dealing with Tula, who she does not know, and looking back at if she made a mistake in choosing Nick over her first love. On the other side, Nick turns to his co-worker Angelo, and a local police officer/ex-military man for advice, which he also gets unsolicited from his tough talking mother. Nick still has Tula, a frank-talking Northern English sex shop clerk, who truly loves Nick's body parts as he loves hers. A little emotional distance may provide Nick and Kitty the best perspective of what their future holds.",https://m.media-amazon.com/images/M/MV5BMTliNWE0MTMtNTBmYS00NWVhLThkYzAtMTAxMzMyZDNhNmQwXkEyXkFqcGc@._V1_SX300.jpg,6.2,John Turturro,"James Gandolfini, Susan Sarandon, Kate Winslet",105 min
tt0194314,Romance,1999,"Drama, Romance",Drama|Romance,"Although deeply in love with her boyfriend - and indeed sleeping in the same bed with him - a schoolteacher cannot handle the almost complete lack of intimacy he will allow. Increasingly frustrated, she gradually finds her sexual appetites leading her into ever more risky situations, including a developing one with the headmaster.",https://m.media-amazon.com/images/M/MV5BZmIzM2JjMzMtZWM0OS00ZjNiLWFiYTAtZTNjNzZjMzdjZDI5XkEyXkFqcGc@._V1_SX300.jpg,5.2,Catherine Breillat,"Caroline Ducey, Sagamore Stévenin, François Berléand",84 min
tt0076727,Office Romance,1977,"Comedy, Drama, Romance",Comedy|Drama|Romance,"Anatoli Yefremovich Novoseltsev works in a statistics institution, whose director is an unattractive and bossy woman. An old friend of his, Yuri Grigorievich Samokhvalov, who gets appointed assistant director of the institution, wants to make Novoseltsev the head of the department but encounters objections from Ludmila Prokopievna Kalugina, the director. Samokhvalov then advises Novoseltsev to lightly hit on the boss. Ironically, Novoseltsev and Kalugina fall in love with each other...",https://m.media-amazon.com/images/M/MV5BNTRmYjhkYzEtYTI3Zi00MGExLThiYWItYjIzZWFkZDdjY2E3XkEyXkFqcGc@._V1_SX300.jpg,8.2,Eldar Ryazanov,"Alisa Freyndlikh, Andrey Myagkov, Svetlana Nemolyaeva",159 min
tt2988272,Shuddh Desi Romance,2013,"Comedy, Drama, Romance",Comedy|Drama|Romance,"Shuddh Desi Romance is the journey of three restless young people who junk the society's syllabus for finding love and decide to follow their heart. Raghu (Sushant Singh Rajput), a tourist guide in Jaipur, wants a love in his life, and that's it. The rest he's going to figure out along the way. Gayatri (Parineeti Chopra), a part-time instructor in an English speaking institute, has been around the block a few times and knows the scene, warts and all. Tara (Vaani Kapoor), who's dying to get out there and fly, knows what's right for her, but a little experimenting never hurt anybody, did it? When their lives crisscross, their beliefs get challenged, and their loves, tested. We all want it all...the love, the attraction, the relationship, the commitment. But when we get it, it may not be in the way we recognise.",https://m.media-amazon.com/images/M/MV5BMTU0NjI2MTI0Ml5BMl5BanBnXkFtZTcwNjI4MzY5OQ@@._V1_SX300.jpg,5.8,Maneesh Sharma,"Sushant Singh Rajput, Parineeti Chopra, Rishi Kapoor",141 min
tt0089643,Murphy's Romance,1985,"Comedy, Drama, Romance",Comedy|Drama|Romance,"Emma is a divorced woman with a teen-aged son who moves into a small town and tries to make a go of a horse ranch. Murphy is the widowed town druggist who steers business her way. Things are going along predictably until her ex-husband shows up, needing a place to stay. The three of them form an intricate circle, with Emma's son liking Murphy but desperately wanting his father back.",https://m.media-amazon.com/images/M/MV5BNDU3ZjA1YzktNDUxNy00MDVmLTlhMGQtYjljNjcwMTcwNzZiXkEyXkFqcGc@._V1_SX300.jpg,7.0,Martin Ritt,"Sally Field, James Garner, Brian Kerwin",107 min
tt0079477,A Little Romance,1979,"Adventure, Comedy, Drama",Adventure|Comedy|Drama,"American teenager Lauren King living in Paris, meets and falls in love with a local boy named Daniel Michon. They befriend storyteller Julius and take a trip to Venice in George Roy Hill's romantic comedy.",https://m.media-amazon.com/images/M/MV5BMTg1YjQ1ZWYtMDRkNi00MDNhLTk4ZTQtM2I1MTNmNzg4MGQ4XkEyXkFqcGc@._V1_SX300.jpg,7.4,George Roy Hill,"Laurence Olivier, Diane Lane, Thelonious Bernard",110 min
tt1743724,Guilty of Romance,2011,"Drama, Horror, Romance",Drama|Horror|Romance,"A grisly murder occurs in Maruyama-cho, Shibuya, Tokyo - a love hotel district - a woman was found dead in a derelict apartment. Kazuko (Miki Mizuno) is a police officer called to investigate on this case, she will discover the story of two women who, despite appearing respectable on the outside have all manner of darkness hidden away.",https://m.media-amazon.com/images/M/MV5BYWU0MjU1NmYtZWUyMi00NGRhLTk3ZTAtN2Q5NGM4MDMxMmE2XkEyXkFqcGc@._V1_SX300.jpg,6.8,Sion Sono,"Miki Mizuno, Makoto Togashi, Megumi Kagurazaka",144 min
tt0082764,Modern Romance,1981,"Comedy, Romance",Comedy|Romance,"Robert Cole, a film editor, is constantly breaking up with and reconciling with long-suffering girl friend Mary Harvard, who works at a bank. He is irrationally jealous and self-centered, while Mary has been too willing to let him get away with his disruptive antics. Can they learn to live with each other? Can they learn to live without each other? The movie also provides insight into film editing as Robert and co-worker Jay work on their current project, a cheesy sci-fi movie.",https://m.media-amazon.com/images/M/MV5BNTE4YWYyOWUtNTQxZC00MjVmLWFjNDUtZTc1YzA0MjdjMGViXkEyXkFqcGc@._V1_SX300.jpg,7.0,Albert Brooks,"Albert Brooks, Kathryn Harrold, Tyann Means",93 min
tt0090368,A Cruel Romance,1984,"Drama, Romance",Drama|Romance,"Cinematographic adaptation of classical Russian play ""Dowry-less"" by A. Ostrovsky. Noble but poor widow seeks to arrange marriage for her three daughters. She maintains ""open house"" or provincial form of salon hoping to attract gentlemen well-off enough to marry for love to a dowry-less.",https://m.media-amazon.com/images/M/MV5BYjlmZmUzMWMtMzk0YS00MmJmLWIwMWMtZTMzOGY2Y2YxZTI4XkEyXkFqcGc@._V1_SX300.jpg,7.9,Eldar Ryazanov,"Alisa Freyndlikh, Larisa Guzeeva, Nikita Mikhalkov",142 min
tt0096928,Bill & Ted's Excellent Adventure,1989,"Adventure, Comedy, Music",Adventure|Comedy|Music,"In the small town of San Dimas, a few miles away from Los Angeles, there are two nearly brain dead teenage boys going by the names of Bill S, Preston ESQ. and Ted Theodore Logan, they have a dream together of starting their own rock and roll band called the ""Wyld Stallyns"". Unfortunately, they are still in high school and on the verge of failing out of their school as well, and if they do not pass their upcoming history report, they will be separated as a result of Ted's father sending him to military school. But, what Bill and Ted do not know is that they must stay together to save the future. So, a man from the future named Rufus came to help them pass their report. So, both Bill and Ted decided to gather up historical figures which they need for their report. They are hoping that this will help them pass their report so they can stay together.",https://m.media-amazon.com/images/M/MV5BMTk3Mjk5MzI3OF5BMl5BanBnXkFtZTcwMTY4MzcyNA@@._V1_SX300.jpg,6.9,Stephen Herek,"Keanu Reeves, Alex Winter, George Carlin",90 min
tt0406375,Zathura: A Space Adventure,2005,"Action, Adventure, Comedy",Action|Adventure|Comedy,"An old and forgotten game develops magical powers in this fantasy for the whole family. Twelve-year-old Walter Budwing (Josh Hutcherson) and his younger brother, Danny (Jonah Bobo), figure they're going to be in for a boring time when their father (Tim Robbins), who was supposed to spend the day with them, is suddenly called away on business, and gives them strict orders not to leave the house. Walter, who doesn't have much use for Danny, is motivated by boredom more than anything else when he agrees to play a board game Danny has found in the basement during a round of hide-and-seek. However, the boys quickly discover the space-themed game Zathura has some unusual qualities -- a roll of the dice unexpectedly launches the Budwing home into outer space, and Walter and Danny are suddenly fending off menacing robots, angry aliens, and showers of interstellar debris outside the Earth's atmosphere. As the boys try to figure out a way back home, they get some unexpected help from an earthling astronaut (Dax Shepard) who has also lost his way.",https://m.media-amazon.com/images/M/MV5BNDMzZDZhMTQtYzJkNi00OTI2LThjNDUtN2I2N2JjZmYwMWM5XkEyXkFqcGc@._V1_SX300.jpg,6.3,Jon Favreau,"Josh Hutcherson, Jonah Bobo, Dax Shepard",101 min
tt0089791,Pee-wee's Big Adventure,1985,"Adventure, Comedy, Family",Adventure|Comedy|Family,"The cartoonish and childish character Pee-wee Herman goes on a big adventure for the first time ever when his beloved shiny new bicycle is stolen by his nemesis Francis Buxton, a fellow man-child and neighborhood rich ""kid."" And he sets off on an obsessive cross-country journey, determined to recover it. Pee-wee's awkward and childish attempts to be cool and mature.",https://m.media-amazon.com/images/M/MV5BYTQ2ZTUzZjktMWVmNC00MzBmLTg1ZjMtYzQyNmE1YzY1MDFiXkEyXkFqcGc@._V1_SX300.jpg,7.1,Tim Burton,"Paul Reubens, Elizabeth Daily, Mark Holton",91 min
